total_sales_amount,export_sales_value,output_vat,input_vat,net_refund_amount,sales_invoice_count,supporting_docs_count,submitted_by,zero_rated_sales,exempt_sales,business_age_years,is_fraud,claim_id,taxpayer_id,period_start,period_end,claim_date,fraud_type,processing_days
164038.45506297782,107223.07417432121,9090.460942185058,17186.41196354774,8095.951021362682,10,24,Self,96500.76675688909,10933.793844709659,15.105880862619362,0,CLM_980279,TPIN_67330795,2024-08-26,2024-11-23,2024-12-07,,36
269853.3730244207,29705.968957241526,38423.584650748664,130211.76096472488,91788.1763139762,11,4,Self,23764.775165793224,3024.4357085332995,2.4583785003106113,1,CLM_153341,TPIN_35233893,2024-09-29,2024-12-27,2025-01-15,inflated_inputs,13
221797.01309958033,128473.30411658146,14931.793437279819,21875.32586642356,6943.532429143739,10,12,Tax Agent,115625.97370492332,9253.225412242607,11.836253751106238,0,CLM_397883,TPIN_33627745,2024-03-16,2024-06-13,2024-07-10,,14
1172128.2309246147,171564.47782815062,147339.23759900147,122100.90106545095,0.0,55,14,Tax Agent,154408.03004533556,15316.507911656325,9.947070619061149,0,CLM_134160,TPIN_94044333,2024-01-22,2024-04-20,2024-05-09,,52
168976.4317172923,41350.692529100284,24326.305969406527,18947.397726099585,0.0,10,11,Self,37215.62327619026,10920.144442202849,8.628865858012176,0,CLM_452690,TPIN_87987860,2024-10-15,2025-01-12,2025-01-20,,24
1950583.1048424651,1334886.4450834391,98511.46556144417,251612.44632396777,153100.9807625236,53,28,Self,1201397.8005750952,139131.52766717234,3.3946051873471497,0,CLM_526596,TPIN_80592340,2024-06-11,2024-09-08,2024-09-23,,53
2121593.4228457212,1887071.1701179196,37523.56043644827,441291.43195191,403767.87151546177,43,7,Self,1509656.9360943357,27229.662269003784,1.9549756391688018,1,CLM_992503,TPIN_59866447,2024-07-14,2024-10-11,2024-10-24,carousel,22
487121.095059394,80355.13220963988,70687.12860919199,65530.628324912854,0.0,17,12,Tax Agent,72319.6189886759,38848.591507007135,5.222569473948508,0,CLM_338657,TPIN_77340278,2024-03-08,2024-06-05,2024-06-23,,58
536057.8338587875,407473.2816886597,20573.528347220457,55974.79098194346,35401.262634722996,14,16,Tax Agent,366725.95351979375,36402.03102380324,5.302356571439272,0,CLM_948984,TPIN_30089955,2024-10-30,2025-01-27,2025-02-05,,46
68168.57597331228,34515.6734795318,5384.464399004878,8831.994393014795,3447.5299940099167,9,2,Self,27612.538783625438,1183.3195855591252,0.7975132363755173,1,CLM_326062,TPIN_68218442,2024-12-01,2025-02-28,2025-03-29,ghost_business,15
2045066.22705106,1828834.0314611907,34597.15129437909,276530.7168721967,241933.56557781762,41,13,Self,1645950.6283150716,5377.387257011556,9.120785273296892,0,CLM_406438,TPIN_43484624,2024-12-12,2025-03-11,2025-03-29,,43
379145.75814085774,30511.795711547013,56391.22983314123,51553.75724200275,0.0,69,14,Self,27460.61614039231,20494.825392540264,19.431544349007343,0,CLM_946056,TPIN_67487713,2024-11-03,2025-01-31,2025-02-20,,46
379697.09409818955,286857.1159532176,14854.396503195512,44534.44203505159,29680.045531856074,10,9,Tax Agent,258171.40435789587,36087.999053705156,17.88028331224487,0,CLM_827444,TPIN_36841508,2024-05-07,2024-08-04,2024-08-21,,52
450743.4332104687,366314.1878006264,13508.679265574767,43549.30098343894,30040.62171786417,10,27,Tax Agent,329682.76902056375,32900.46768004797,3.545160997170481,0,CLM_290701,TPIN_42801922,2024-09-24,2024-12-22,2024-12-31,,20
351785.7640706365,246936.4620311604,16775.888326316173,41323.83224810269,24547.94392178652,57,24,Tax Agent,222242.81582804435,10397.65227182912,19.76759368186608,0,CLM_505770,TPIN_41035322,2024-10-23,2025-01-20,2025-02-03,,34
378331.4061448608,333418.3275449216,7186.092575990269,50894.11098947808,43708.018413487815,12,22,Tax Agent,300076.4947904294,19986.94949884218,12.069315422442152,0,CLM_153168,TPIN_24756150,2024-10-17,2025-01-14,2025-01-25,,23
1465207.8983685924,343500.473379397,198963.6226526758,165983.65699647594,0.0,70,14,Tax Agent,309150.42604145734,103370.80707236857,12.897206695160195,0,CLM_261466,TPIN_72011452,2024-04-02,2024-06-30,2024-07-19,,57
1727218.371691702,345788.3492283135,216608.51226379364,174489.27228066992,0.0,119,16,Tax Agent,311209.51430548215,29774.889165714132,13.668625173400796,0,CLM_444076,TPIN_93177355,2024-06-28,2024-09-25,2024-10-12,,32
155722.34666910316,78150.24542936415,12411.536198358242,15008.795665762862,2597.2594674046195,10,8,Tax Agent,70335.22088642773,14550.317350414449,10.630032117266104,0,CLM_402079,TPIN_33101456,2024-11-08,2025-02-05,2025-02-17,,19
3721041.8113974333,2681649.9949855437,166302.69062590235,446787.6398823658,280484.94925646344,74,18,Tax Agent,2413484.995486989,174258.42990427508,17.99603478782874,0,CLM_230512,TPIN_67460664,2024-03-03,2024-05-31,2024-06-10,,28
253535.5532179918,173036.64688751136,12879.82501287687,28082.135590484235,15202.310577607364,24,15,Self,155732.98219876023,2032.8484227281765,3.278137961598598,0,CLM_250158,TPIN_28149286,2024-06-23,2024-09-20,2024-10-14,,15
257100.073415484,27501.18938610724,35277.630249602116,33246.69862949365,0.0,13,15,Self,24751.070447496517,14268.419933437295,16.832527263858978,0,CLM_598017,TPIN_53312991,2024-05-01,2024-07-29,2024-08-15,,40
107597.07854327382,47665.47657096989,9589.056315568629,18314.07807184893,8725.0217562803,8,1,Self,38132.381256775916,392.6363444603733,1.149010076330212,1,CLM_629008,TPIN_23147925,2024-08-07,2024-11-04,2024-11-19,ghost_business,17
1916061.9174213912,1261747.6672708346,104690.28002408906,237121.3491176599,132431.06909357084,70,20,Tax Agent,1135572.9005437512,118713.1080742766,4.212593839981509,0,CLM_527562,TPIN_23486194,2024-09-16,2024-12-14,2025-01-07,,47
9569863.203556217,6638189.688981248,469067.76233199507,1062082.9268425866,593015.1645105915,500,16,Self,5974370.720083123,431215.288543661,16.857864480889972,0,CLM_477282,TPIN_33060832,2024-02-09,2024-05-08,2024-05-14,,23
377579.83620406274,223466.5724741264,24658.122196789813,38023.06430184181,13364.942105052,30,15,Self,201119.91522671378,29807.367857843416,11.574003422135254,0,CLM_769277,TPIN_31959317,2024-10-11,2025-01-08,2025-01-27,,40
5790081.229909763,4746890.734575564,166910.4792534718,690321.2211466803,523410.74189320847,145,25,Tax Agent,4272201.661118008,211313.17620384454,2.304584182368976,0,CLM_221449,TPIN_35925598,2024-06-28,2024-09-25,2024-10-20,,58
1607287.8459867486,236328.8073932658,166468.81051787164,156154.95214935552,0.0,55,19,Tax Agent,212695.9266539392,135445.33417237256,5.131060428875478,0,CLM_701303,TPIN_34255718,2024-03-13,2024-06-10,2024-07-06,,20
476823.2877954382,295300.9448124106,29043.574877284413,60566.19503973527,31522.620162450858,21,27,Tax Agent,265770.85033116955,17601.273357639897,19.564018733880786,0,CLM_162699,TPIN_11467256,2024-10-18,2025-01-15,2025-02-11,,41
929279.370026201,558363.9254720726,59346.47112866055,103382.91421242156,44036.443083761005,33,23,Tax Agent,502527.5329248653,56564.07624537348,18.01448705589608,0,CLM_481150,TPIN_62701776,2024-04-12,2024-07-10,2024-07-21,,55
124441.86704785292,87074.60985373284,5978.761151059214,12475.731709347325,6496.970558288111,12,27,Tax Agent,78367.14886835955,10991.621607556037,4.07263121111362,0,CLM_232018,TPIN_10801125,2024-02-23,2024-05-22,2024-06-14,,56
197337.55339604922,167932.61576865724,4704.790020382717,20515.351703011365,15810.56168262865,10,17,Self,151139.35419179153,14597.120679132127,17.103646975737895,0,CLM_618982,TPIN_48785220,2024-09-25,2024-12-23,2025-01-01,,55
181662.59630240605,1612.3648144617794,28808.03703807108,99464.0689719827,70656.03193391162,9,4,Self,1289.8918515694236,5017.246795630544,2.3980335380267954,1,CLM_724478,TPIN_52936840,2024-05-29,2024-08-26,2024-09-11,inflated_inputs,6
544091.6686347609,358124.4378107851,29754.75693183613,65425.68933569932,35670.93240386319,17,11,Tax Agent,322311.9940297066,32229.28787007114,6.982900350230929,0,CLM_142229,TPIN_76146940,2024-02-19,2024-05-18,2024-06-08,,16
1840034.8619894763,102723.66024085201,218486.94568071308,185806.58463730884,0.0,106,10,Tax Agent,92451.29421676681,24005.529318976693,3.918131907338931,0,CLM_415427,TPIN_98213809,2024-09-26,2024-12-24,2025-01-01,,37
398688.6406736248,216864.255218448,29091.90167282829,45046.76886551557,15954.867192687281,68,29,Tax Agent,195177.8296966032,34030.32263502445,4.53619348531627,0,CLM_529667,TPIN_46096213,2024-08-30,2024-11-27,2024-12-19,,27
9783744.35954162,2793555.32025833,1163919.0367975112,942237.5370451367,0.0,500,25,Self,2514199.788232497,554726.4007557224,2.708469032577659,0,CLM_486044,TPIN_37305424,2024-12-01,2025-02-28,2025-03-09,,22
310118.0502329601,32426.31235251378,44430.67806087141,131614.68930112477,87184.01124025337,8,6,Self,25941.049882011026,11511.215819772999,0.8444994301099769,1,CLM_353880,TPIN_96384544,2024-01-28,2024-04-26,2024-05-07,inflated_inputs,8
267738.7975703626,197477.4376054683,11241.817594383094,34948.96377368535,23707.146179302254,22,9,Tax Agent,177729.69384492148,4091.204364864327,2.4676812870640457,0,CLM_721208,TPIN_98999349,2024-12-04,2025-03-03,2025-03-17,,13
84952.71010273417,64142.31066102495,3329.663910673475,8341.620089084907,5011.956178411432,5,2,Self,51313.848528819966,373.2305393917143,0.3361183430570795,1,CLM_858312,TPIN_92854056,2024-06-10,2024-09-07,2024-10-01,ghost_business,12
8389713.533236597,5177533.9682742935,513948.7303939685,1134279.3125664042,620330.5821724357,261,28,Self,4659780.571446864,517225.6101968348,11.373826553015828,0,CLM_719745,TPIN_23296138,2024-08-04,2024-11-01,2024-11-28,,18
165762.2116315515,90611.13312663909,12024.172560785986,19538.031730616778,7513.859169830792,10,23,Tax Agent,81550.01981397519,9637.698530169102,2.2731838811628844,0,CLM_702772,TPIN_46425691,2024-09-06,2024-12-04,2024-12-22,,38
128470.71954547071,21494.61961682564,17378.187518889034,13824.978137521435,0.0,10,23,Tax Agent,19345.157655143077,1634.808917107072,3.764421930492774,0,CLM_713206,TPIN_97732385,2024-05-13,2024-08-10,2024-09-02,,20
7394332.044537897,6452829.478751781,150640.41052577854,956825.094264388,806184.6837386094,238,18,Self,5807546.530876603,462786.18299191847,11.139991149252163,0,CLM_390088,TPIN_18053633,2024-06-03,2024-08-31,2024-09-23,,34
992658.8351107906,643203.8109899962,55912.803859327105,206473.03770304445,150560.23384371735,22,10,Tax Agent,514563.04879199696,39081.40659272022,3.991615431922904,1,CLM_352673,TPIN_24201892,2024-08-29,2024-11-26,2024-12-24,carousel,25
8572732.592940643,7621444.001467864,152206.1746356447,842952.6064416787,690746.431806034,500,27,Tax Agent,6859299.601321078,208706.6143312518,11.990163556547323,0,CLM_886170,TPIN_17405106,2024-08-27,2024-11-24,2024-12-09,,56
451191.3529998636,36436.82482999242,69937.14801684665,61041.78753303922,0.0,34,15,Tax Agent,32793.14234699318,37446.15679696788,13.304548362251667,0,CLM_531385,TPIN_26674948,2024-06-18,2024-09-15,2024-09-26,,18
251554.83613304212,2619.904792136805,30220.513501150723,25176.361907685176,0.0,10,28,Self,2357.9143129231247,2169.6396153979576,7.200866299836488,0,CLM_281142,TPIN_94472981,2024-04-27,2024-07-25,2024-08-03,,41
458628.609987711,346978.82264084625,17863.965975498362,58156.51631583628,40292.55034033791,40,13,Tax Agent,312280.94037676166,25182.527513426634,18.638378231488407,0,CLM_109759,TPIN_76328844,2024-01-20,2024-04-18,2024-05-09,,58
230601.53578822227,169042.21212629488,9849.491785908383,25061.120031377908,15211.628245469525,10,21,Self,152137.9909136654,4168.721281985392,16.093790430783244,0,CLM_569896,TPIN_23465881,2024-08-27,2024-11-24,2024-12-15,,52
433326.828589205,109708.55278542351,54249.60965771818,46537.707120949126,0.0,17,17,Tax Agent,98737.69750688116,17203.726872152474,18.771566949790696,0,CLM_867524,TPIN_24226224,2024-07-07,2024-10-04,2024-10-14,,59
1346624.8816696214,996816.5514650368,55969.33283273354,138231.33122264803,82261.99838991449,60,29,Self,897134.8963185331,16712.606936189368,12.48835063798249,0,CLM_430763,TPIN_62450384,2024-05-24,2024-08-21,2024-08-28,,41
1320209.1942717275,827712.8504465156,78799.4150120339,165997.07383345935,87197.65882142544,34,13,Tax Agent,744941.565401864,104131.43141545131,3.386404758326017,0,CLM_388156,TPIN_57118544,2024-10-21,2025-01-18,2025-02-04,,35
1244936.3808666107,806405.1246790632,70165.0009900076,258946.76722025502,188781.76623024742,20,11,Tax Agent,645124.0997432506,18110.73848992338,2.0474662044035554,1,CLM_849861,TPIN_86891939,2024-04-20,2024-07-18,2024-07-25,carousel,25
1420122.7939036847,178186.94076833816,239770.91130306394,189315.34740412366,0.0,201,8,Self,160368.24669150435,139922.71790654236,10.646661473594383,0,CLM_228778,TPIN_11635156,2024-09-09,2024-12-07,2024-12-17,,23
1757493.0570667067,247117.492270295,221300.59895690056,197881.02929017638,0.0,233,13,Tax Agent,222405.7430432655,131796.2935613166,11.618232950530336,0,CLM_442786,TPIN_91550308,2024-10-08,2025-01-05,2025-02-03,,11
1637972.889113671,1213034.62111301,67990.12288010574,179998.62518426005,112008.5023041543,122,25,Self,1091731.159001709,126339.08202263387,18.00713831733674,0,CLM_678309,TPIN_60552768,2024-08-03,2024-10-31,2024-11-29,,43
1771321.4495821046,1014483.7281444327,121094.0354300275,200538.14090164832,79444.10547162082,142,28,Tax Agent,913035.3553299895,34804.157913286705,13.435820240749779,0,CLM_426160,TPIN_87640857,2024-06-03,2024-08-31,2024-09-25,,20
432748.1637403855,270091.9781666019,26024.989691805375,42636.170526277696,16611.18083447232,51,11,Tax Agent,243082.78034994172,13920.818049973564,15.937402120042716,0,CLM_135571,TPIN_85574224,2024-03-12,2024-06-09,2024-07-08,,48
1801176.4330832902,256161.98857748805,264409.5546509817,239746.2173385041,0.0,60,11,Tax Agent,230545.78971973926,61733.5955621449,12.716720597880084,0,CLM_736983,TPIN_72141474,2024-08-20,2024-11-17,2024-11-26,,40
8708871.100271698,7171130.173082832,246038.54835021854,946795.2586687009,700756.7103184824,500,12,Tax Agent,6454017.15577455,440116.08774658846,2.6731458273583515,0,CLM_955876,TPIN_39977525,2024-05-30,2024-08-27,2024-09-16,,11
114668.57077341719,91111.15201960517,3769.187000609923,14052.88345246068,10283.696451850756,10,24,Self,82000.03681764465,9909.843393316252,10.03463563722654,0,CLM_249381,TPIN_88774891,2024-01-01,2024-03-30,2024-04-28,,13
9336614.235758506,1634167.6517487078,1341245.59872313,1069083.524352723,0.0,261,14,Tax Agent,1470750.886573837,298048.3459724776,15.008304340540759,0,CLM_744062,TPIN_12350876,2024-04-12,2024-07-10,2024-07-15,,13
1578360.4169071855,1249813.1104797327,52567.569028392434,157851.2804617659,105283.71143337348,42,16,Tax Agent,1124831.7994317594,117229.67837909356,17.5197735335583,0,CLM_107176,TPIN_30699597,2024-10-30,2025-01-27,2025-02-12,,12
6221608.872690399,5581939.870667221,102347.04032370851,615639.7862555515,513292.745931843,207,27,Tax Agent,5023745.8836004995,134890.14612185923,4.991877774366553,0,CLM_359214,TPIN_83190814,2024-06-21,2024-09-18,2024-10-05,,20
131856.64251560927,96700.26682458093,5625.020110564535,17657.556800494305,12032.53668992977,10,13,Tax Agent,87030.24014212284,11834.250162548315,17.43780778835289,0,CLM_850385,TPIN_11057980,2024-06-23,2024-09-20,2024-10-08,,34
6817350.155111066,4753106.181581115,330279.0357647921,868735.6730533887,538456.6372885966,143,20,Self,4277795.563423004,603113.9145894601,5.773896598010607,0,CLM_157153,TPIN_97770116,2024-04-05,2024-07-03,2024-07-18,,23
474891.3948945805,98001.30305744978,52749.248818691805,46878.18333483977,0.0,12,29,Self,88201.17275170481,2750.5928307704257,10.524329991831593,0,CLM_476826,TPIN_47214417,2024-02-29,2024-05-28,2024-06-16,,50
6038998.520762457,5162393.227124825,140256.84698202103,666257.2901476064,526000.4431655854,274,12,Tax Agent,4646153.904412343,299775.23537159903,11.962824863578833,0,CLM_498455,TPIN_21256100,2024-10-17,2025-01-14,2025-01-29,,58
194593.5943691017,125775.3131020325,11010.925002731072,24858.66991481942,13847.744912088348,10,19,Tax Agent,113197.78179182924,15214.369051961097,5.885442213773823,0,CLM_166038,TPIN_90738265,2024-04-01,2024-06-29,2024-07-14,,36
444763.97932175174,281242.3757812524,26163.456566479897,47311.60500378852,21148.148437308624,11,8,Tax Agent,253118.13820312716,37907.62667921819,14.214834614858008,0,CLM_595072,TPIN_69523993,2024-08-24,2024-11-21,2024-12-17,,54
9974461.701430831,459874.9580180634,1453525.1581275952,1301852.3965886158,0.0,315,18,Tax Agent,413887.46221625706,930266.2759773164,4.710997155233344,0,CLM_109304,TPIN_13087714,2024-12-30,2025-03-29,2025-04-14,,22
493144.0471421682,352394.89552413445,22519.8642588854,57256.59050296818,34736.726244082776,29,15,Tax Agent,317155.405971721,32840.78806637778,18.7808039105775,0,CLM_734388,TPIN_67042308,2024-08-03,2024-10-31,2024-11-05,,25
159253.56880655323,121276.68645616354,6076.301176062349,19627.742821914915,13551.441645852567,10,9,Self,109149.01781054719,15772.066236518831,16.73124765496082,0,CLM_246297,TPIN_55498677,2024-05-25,2024-08-22,2024-09-18,,45
209537.00763970366,115775.33613550643,15001.867440671558,26981.36385800506,11979.496417333503,10,20,Tax Agent,104197.80252195579,7980.952874115448,11.114685573612714,0,CLM_238997,TPIN_83141283,2024-09-26,2024-12-24,2025-01-12,,59
911816.877110667,756477.744458361,24854.261224368962,87728.60767541,62874.34645104104,29,12,Self,680829.9700125249,51242.4071916228,2.47884614473815,0,CLM_718943,TPIN_76337457,2024-12-16,2025-03-15,2025-04-01,,34
750952.1192871518,600086.9938106937,24138.4200762333,106253.45829256524,82115.03821633194,5,9,Self,480069.595048555,13580.138713223525,1.7801606120058542,1,CLM_841277,TPIN_90982759,2024-01-16,2024-04-14,2024-05-11,fake_exports,6
8681834.326768119,7443662.557795998,198107.4830355394,1119340.6899460035,921233.2069104641,500,25,Tax Agent,6699296.302016398,94291.14738328957,7.463182247806007,0,CLM_688829,TPIN_99668140,2024-08-14,2024-11-11,2024-12-01,,39
762589.914270602,689715.1533712605,11659.961743894648,108240.30713896434,96580.3453950697,19,4,Self,551772.1226970084,28986.443847319075,0.8162341124667647,1,CLM_447435,TPIN_22806268,2024-03-01,2024-05-29,2024-06-05,fake_exports,29
1298739.04915572,174882.90345523044,148402.19248813254,129063.09592152538,0.0,28,24,Tax Agent,157394.6131097074,106071.03155142989,10.398940124549885,0,CLM_107461,TPIN_17964443,2024-12-15,2025-03-14,2025-03-26,,25
336092.47896254354,70102.92206994664,45130.807367525165,36887.54200457377,0.0,10,16,Self,63092.62986295197,33556.18675582828,3.0493496695224267,0,CLM_981251,TPIN_30839391,2024-08-16,2024-11-13,2024-11-22,,17
561606.9927812726,528178.8226688524,5348.507217987236,70482.6773575051,65134.17013951787,11,8,Self,422543.05813508196,24980.53252909068,0.5563456440410282,1,CLM_318597,TPIN_31338387,2024-02-18,2024-05-17,2024-06-04,fake_exports,26
1627319.4611571594,865388.6383276044,121908.9316527288,218077.15868008637,96168.22702735757,44,28,Tax Agent,778849.774494844,20854.910042388117,10.989120785079182,0,CLM_408203,TPIN_33468659,2024-03-10,2024-06-07,2024-06-23,,13
