transaction_id,claim_id,taxpayer_id,supplier_tpin,supplier_name,supplier_verified,invoice_number,invoice_date,gross_amount,vat_amount,net_amount,description,payment_method,payment_verified
PUR00010779-0014,CLM00010779,TPIN1000000779,TPIN1000000946,Supplier 0946,Yes,INV-671542,2024-05-09,11595,1855,9740,Services,Cash,Yes
PUR00010780-0001,CLM00010780,TPIN1000000780,TPIN1000000672,Supplier 0672,Yes,INV-650321,2024-05-04,150162,24026,126136,Goods for Resale,Bank Transfer,Yes
PUR00010780-0002,CLM00010780,TPIN1000000780,TPIN1000000840,Supplier 0840,Yes,INV-158724,2024-04-02,165314,26450,138863,Raw Materials,Bank Transfer,Yes
PUR00010780-0003,CLM00010780,TPIN1000000780,TPIN1000000122,Supplier 0122,Yes,INV-88675,2024-06-02,166181,26589,139592,Services,Bank Transfer,Yes
PUR00010780-0004,CLM00010780,TPIN1000000780,TPIN1000000520,Supplier 0520,Yes,INV-434487,2024-04-17,86456,13833,72623,Goods for Resale,Bank Transfer,Yes
PUR00010780-0005,CLM00010780,TPIN1000000780,TPIN1000000778,Supplier 0778,Yes,INV-759075,2024-04-08,128702,20592,108110,Goods for Resale,Cash,Yes
PUR00010780-0006,CLM00010780,TPIN1000000780,TPIN1000000781,Supplier 0781,Yes,INV-810958,2024-04-01,109547,17528,92020,Goods for Resale,Cash,Yes
PUR00010780-0007,CLM00010780,TPIN1000000780,TPIN1000000777,Supplier 0777,Yes,INV-422421,2024-05-31,83969,13435,70534,Equipment,Cheque,Yes
PUR00010780-0008,CLM00010780,TPIN1000000780,TPIN1000000241,Supplier 0241,Yes,INV-696939,2024-05-20,180078,28813,151266,Services,Bank Transfer,Yes
PUR00010780-0009,CLM00010780,TPIN1000000780,TPIN1000000457,Supplier 0457,Yes,INV-913813,2024-05-27,110571,17691,92879,Raw Materials,Cash,Yes
PUR00010780-0010,CLM00010780,TPIN1000000780,TPIN1000000338,Supplier 0338,Yes,INV-394899,2024-03-30,184243,29479,154764,Services,Bank Transfer,Yes
PUR00010780-0011,CLM00010780,TPIN1000000780,TPIN1000000650,Supplier 0650,Yes,INV-562584,2024-06-09,95307,15249,80058,Services,Cash,Yes
PUR00010780-0012,CLM00010780,TPIN1000000780,TPIN1000000747,Supplier 0747,Yes,INV-513894,2024-04-15,73270,11723,61547,Raw Materials,Cash,Yes
PUR00010781-0001,CLM00010781,TPIN1000000781,TPIN1000000880,Supplier 0880,Yes,INV-795321,2024-06-05,174037,27846,146191,Goods for Resale,Cash,Yes
PUR00010781-0002,CLM00010781,TPIN1000000781,TPIN1000000979,Supplier 0979,Yes,INV-315435,2024-07-23,174003,27840,146162,Raw Materials,Cheque,Yes
PUR00010781-0003,CLM00010781,TPIN1000000781,TPIN1000000108,Supplier 0108,Yes,INV-344121,2024-06-16,133798,21408,112390,Services,Cash,Yes
PUR00010781-0004,CLM00010781,TPIN1000000781,TPIN1000000212,Supplier 0212,Yes,INV-771288,2024-07-19,44231,7077,37154,Services,Cheque,Yes
PUR00010781-0005,CLM00010781,TPIN1000000781,TPIN1000000933,Supplier 0933,Yes,INV-254617,2024-06-15,39370,6299,33071,Goods for Resale,Cheque,Yes
PUR00010781-0006,CLM00010781,TPIN1000000781,TPIN1000000210,Supplier 0210,Yes,INV-202096,2024-06-01,109579,17533,92046,Raw Materials,Cheque,Yes
PUR00010781-0007,CLM00010781,TPIN1000000781,TPIN1000000737,Supplier 0737,Yes,INV-902811,2024-05-22,102979,16477,86502,Equipment,Bank Transfer,Yes
PUR00010781-0008,CLM00010781,TPIN1000000781,TPIN1000000665,Supplier 0665,Yes,INV-39100,2024-07-20,169470,27115,142354,Raw Materials,Bank Transfer,Yes
PUR00010781-0009,CLM00010781,TPIN1000000781,TPIN1000000390,Supplier 0390,Yes,INV-718194,2024-08-01,76944,12311,64633,Goods for Resale,Cash,Yes
PUR00010781-0010,CLM00010781,TPIN1000000781,TPIN1000000062,Supplier 0062,Yes,INV-346165,2024-05-27,62129,9941,52188,Services,Bank Transfer,Yes
PUR00010781-0011,CLM00010781,TPIN1000000781,TPIN1000000038,Supplier 0038,Yes,INV-354174,2024-08-05,72348,11576,60772,Equipment,Cheque,Yes
PUR00010781-0012,CLM00010781,TPIN1000000781,TPIN1000000491,Supplier 0491,Yes,INV-912603,2024-06-29,28256,4521,23735,Goods for Resale,Cheque,Yes
PUR00010781-0013,CLM00010781,TPIN1000000781,TPIN1000000585,Supplier 0585,Yes,INV-227718,2024-05-13,188802,30208,158594,Raw Materials,Cash,Yes
PUR00010782-0001,CLM00010782,TPIN1000000782,TPIN1000000153,Supplier 0153,Yes,INV-305492,2024-06-11,34255,5481,28774,Equipment,Cash,Yes
PUR00010782-0002,CLM00010782,TPIN1000000782,TPIN1000000715,Supplier 0715,Yes,INV-171226,2024-04-11,9681,1549,8132,Raw Materials,Cash,Yes
PUR00010782-0003,CLM00010782,TPIN1000000782,TPIN1000000139,Supplier 0139,Yes,INV-561369,2024-05-19,194303,31088,163215,Equipment,Cheque,Yes
PUR00010782-0004,CLM00010782,TPIN1000000782,TPIN1000000467,Supplier 0467,Yes,INV-778009,2024-05-13,117076,18732,98344,Equipment,Cash,Yes
PUR00010782-0005,CLM00010782,TPIN1000000782,TPIN1000000696,Supplier 0696,Yes,INV-590273,2024-05-18,44093,7055,37038,Goods for Resale,Cash,Yes
PUR00010782-0006,CLM00010782,TPIN1000000782,TPIN1000000683,Supplier 0683,Yes,INV-959100,2024-07-05,194234,31077,163157,Services,Cash,Yes
PUR00010782-0007,CLM00010782,TPIN1000000782,TPIN1000000802,Supplier 0802,Yes,INV-804584,2024-07-04,154545,24727,129818,Goods for Resale,Bank Transfer,Yes
PUR00010782-0008,CLM00010782,TPIN1000000782,TPIN1000000032,Supplier 0032,Yes,INV-408040,2024-06-30,94976,15196,79780,Equipment,Bank Transfer,Yes
PUR00010782-0009,CLM00010782,TPIN1000000782,TPIN1000000282,Supplier 0282,Yes,INV-929315,2024-04-18,152555,24409,128146,Raw Materials,Cash,Yes
PUR00010782-0010,CLM00010782,TPIN1000000782,TPIN1000000218,Supplier 0218,Yes,INV-51784,2024-05-22,150275,24044,126231,Services,Cash,Yes
PUR00010782-0011,CLM00010782,TPIN1000000782,TPIN1000000086,Supplier 0086,Yes,INV-396940,2024-05-14,35280,5645,29635,Goods for Resale,Bank Transfer,Yes
PUR00010783-0001,CLM00010783,TPIN1000000783,TPIN1000000298,Supplier 0298,Yes,INV-49415,2023-10-15,122936,19670,103266,Raw Materials,Cash,Yes
PUR00010783-0002,CLM00010783,TPIN1000000783,TPIN1000000103,Supplier 0103,Yes,INV-813851,2023-12-11,94771,15163,79607,Equipment,Cash,Yes
PUR00010783-0003,CLM00010783,TPIN1000000783,TPIN1000000194,Supplier 0194,Yes,INV-120342,2023-12-16,140246,22439,117807,Services,Cash,Yes
PUR00010783-0004,CLM00010783,TPIN1000000783,TPIN1000000694,Supplier 0694,Yes,INV-312532,2023-11-15,132395,21183,111212,Equipment,Cheque,Yes
PUR00010783-0005,CLM00010783,TPIN1000000783,TPIN1000000805,Supplier 0805,Yes,INV-315770,2023-11-19,24181,3869,20312,Goods for Resale,Bank Transfer,Yes
PUR00010783-0006,CLM00010783,TPIN1000000783,TPIN1000000074,Supplier 0074,Yes,INV-988180,2023-11-09,35383,5661,29722,Services,Cheque,Yes
PUR00010783-0007,CLM00010783,TPIN1000000783,TPIN1000000324,Supplier 0324,Yes,INV-750556,2023-11-11,26612,4258,22354,Equipment,Bank Transfer,Yes
PUR00010784-0001,CLM00010784,TPIN1000000784,TPIN1000000768,Supplier 0768,Yes,INV-256871,2024-11-14,101474,16236,85238,Goods for Resale,Cash,Yes
PUR00010784-0002,CLM00010784,TPIN1000000784,TPIN1000000638,Supplier 0638,Yes,INV-702647,2024-11-19,172686,27630,145056,Raw Materials,Bank Transfer,Yes
PUR00010784-0003,CLM00010784,TPIN1000000784,TPIN1000000494,Supplier 0494,Yes,INV-337973,2024-10-31,142766,22843,119923,Services,Cheque,Yes
PUR00010784-0004,CLM00010784,TPIN1000000784,TPIN1000000840,Supplier 0840,Yes,INV-265716,2024-10-28,77395,12383,65012,Services,Cash,Yes
PUR00010784-0005,CLM00010784,TPIN1000000784,TPIN1000000727,Supplier 0727,Yes,INV-936304,2024-11-24,191974,30716,161258,Services,Cash,Yes
PUR00010784-0006,CLM00010784,TPIN1000000784,TPIN1000000830,Supplier 0830,Yes,INV-167198,2024-09-26,156085,24974,131111,Goods for Resale,Bank Transfer,Yes
PUR00010784-0007,CLM00010784,TPIN1000000784,TPIN1000000835,Supplier 0835,Yes,INV-945888,2024-10-08,134783,21565,113218,Equipment,Bank Transfer,Yes
PUR00010785-0001,CLM00010785,TPIN1000000785,TPIN1000000583,Supplier 0583,Yes,INV-432791,2024-08-01,126477,20236,106241,Equipment,Cheque,Yes
PUR00010785-0002,CLM00010785,TPIN1000000785,TPIN1000000986,Supplier 0986,Yes,INV-730773,2024-08-19,148989,23838,125150,Services,Cash,Yes
PUR00010785-0003,CLM00010785,TPIN1000000785,TPIN1000000974,Supplier 0974,Yes,INV-113282,2024-08-23,109102,17456,91646,Services,Cheque,Yes
PUR00010785-0004,CLM00010785,TPIN1000000785,TPIN1000000083,Supplier 0083,Yes,INV-696899,2024-07-09,82140,13142,68998,Services,Bank Transfer,Yes
PUR00010785-0005,CLM00010785,TPIN1000000785,TPIN1000000914,Supplier 0914,Yes,INV-903335,2024-07-23,200819,32131,168688,Services,Cash,Yes
PUR00010785-0006,CLM00010785,TPIN1000000785,TPIN1000000979,Supplier 0979,Yes,INV-24439,2024-07-20,96973,15516,81457,Services,Bank Transfer,Yes
PUR00010785-0007,CLM00010785,TPIN1000000785,TPIN1000000538,Supplier 0538,Yes,INV-835362,2024-08-02,85374,13660,71714,Equipment,Bank Transfer,Yes
PUR00010785-0008,CLM00010785,TPIN1000000785,TPIN1000000282,Supplier 0282,Yes,INV-381205,2024-06-24,121993,19519,102474,Equipment,Bank Transfer,Yes
PUR00010785-0009,CLM00010785,TPIN1000000785,TPIN1000000838,Supplier 0838,Yes,INV-120306,2024-06-13,42653,6824,35828,Raw Materials,Cash,Yes
PUR00010785-0010,CLM00010785,TPIN1000000785,TPIN1000000735,Supplier 0735,Yes,INV-720535,2024-06-09,34735,5558,29177,Goods for Resale,Cheque,Yes
PUR00010785-0011,CLM00010785,TPIN1000000785,TPIN1000000693,Supplier 0693,Yes,INV-593705,2024-08-16,163662,26186,137476,Equipment,Cash,Yes
PUR00010785-0012,CLM00010785,TPIN1000000785,TPIN1000000361,Supplier 0361,Yes,INV-898549,2024-07-03,192252,30760,161492,Goods for Resale,Cash,Yes
PUR00010785-0013,CLM00010785,TPIN1000000785,TPIN1000000240,Supplier 0240,Yes,INV-345785,2024-09-01,136341,21815,114526,Raw Materials,Cash,Yes
PUR00010785-0014,CLM00010785,TPIN1000000785,TPIN1000000565,Supplier 0565,Yes,INV-446448,2024-08-28,113551,18168,95383,Goods for Resale,Cash,Yes
PUR00010785-0015,CLM00010785,TPIN1000000785,TPIN1000000567,Supplier 0567,Yes,INV-534785,2024-07-28,185352,29656,155695,Equipment,Cheque,Yes
PUR00010785-0016,CLM00010785,TPIN1000000785,TPIN1000000284,Supplier 0284,Yes,INV-709166,2024-08-06,22861,3658,19203,Services,Cash,Yes
PUR00010785-0017,CLM00010785,TPIN1000000785,TPIN1000000065,Supplier 0065,Yes,INV-691592,2024-06-08,49023,7844,41179,Services,Bank Transfer,Yes
PUR00010786-0001,CLM00010786,TPIN1000000786,TPIN1000000466,Supplier 0466,Yes,INV-734457,2024-03-19,13518,2163,11355,Goods for Resale,Cheque,Yes
PUR00010786-0002,CLM00010786,TPIN1000000786,TPIN1000000108,Supplier 0108,Yes,INV-866795,2024-02-08,120907,19345,101562,Raw Materials,Cheque,Yes
PUR00010786-0003,CLM00010786,TPIN1000000786,TPIN1000000576,Supplier 0576,Yes,INV-387282,2024-01-31,127321,20371,106950,Raw Materials,Cheque,Yes
PUR00010786-0004,CLM00010786,TPIN1000000786,TPIN1000000768,Supplier 0768,Yes,INV-308255,2024-04-07,105576,16892,88684,Services,Cash,Yes
PUR00010786-0005,CLM00010786,TPIN1000000786,TPIN1000000061,Supplier 0061,Yes,INV-305775,2024-02-24,77185,12350,64836,Raw Materials,Cash,Yes
PUR00010786-0006,CLM00010786,TPIN1000000786,TPIN1000000780,Supplier 0780,Yes,INV-372489,2024-03-05,106064,16970,89094,Services,Cheque,Yes
PUR00010786-0007,CLM00010786,TPIN1000000786,TPIN1000000151,Supplier 0151,Yes,INV-364478,2024-04-12,154903,24784,130118,Equipment,Cheque,Yes
PUR00010786-0008,CLM00010786,TPIN1000000786,TPIN1000000888,Supplier 0888,Yes,INV-577122,2024-02-02,124985,19998,104988,Raw Materials,Cash,Yes
PUR00010786-0009,CLM00010786,TPIN1000000786,TPIN1000000018,Supplier 0018,Yes,INV-246943,2024-03-30,11434,1829,9604,Equipment,Cheque,Yes
PUR00010786-0010,CLM00010786,TPIN1000000786,TPIN1000000915,Supplier 0915,Yes,INV-41724,2024-03-28,195163,31226,163937,Services,Cheque,Yes
PUR00010786-0011,CLM00010786,TPIN1000000786,TPIN1000000784,Supplier 0784,Yes,INV-837185,2024-03-17,13062,2090,10972,Raw Materials,Cash,Yes
PUR00010786-0012,CLM00010786,TPIN1000000786,TPIN1000000217,Supplier 0217,Yes,INV-140094,2024-02-04,21932,3509,18423,Raw Materials,Cash,Yes
PUR00010787-0001,CLM00010787,TPIN1000000787,TPIN1000000364,Supplier 0364,Yes,INV-488517,2024-01-17,132947,21272,111676,Raw Materials,Bank Transfer,Yes
PUR00010787-0002,CLM00010787,TPIN1000000787,TPIN1000000212,Supplier 0212,Yes,INV-407450,2024-02-02,197322,31571,165750,Equipment,Cash,Yes
PUR00010787-0003,CLM00010787,TPIN1000000787,TPIN1000000891,Supplier 0891,Yes,INV-668902,2024-03-15,13746,2199,11546,Services,Cash,Yes
PUR00010787-0004,CLM00010787,TPIN1000000787,TPIN1000000141,Supplier 0141,Yes,INV-883981,2024-02-15,75181,12029,63152,Raw Materials,Cheque,Yes
PUR00010787-0005,CLM00010787,TPIN1000000787,TPIN1000000760,Supplier 0760,Yes,INV-559183,2024-02-04,84165,13466,70699,Services,Cash,Yes
PUR00010787-0006,CLM00010787,TPIN1000000787,TPIN1000000905,Supplier 0905,Yes,INV-272478,2024-01-11,172131,27541,144590,Raw Materials,Bank Transfer,Yes
PUR00010787-0007,CLM00010787,TPIN1000000787,TPIN1000000803,Supplier 0803,Yes,INV-332900,2024-02-04,59474,9516,49958,Equipment,Bank Transfer,Yes
PUR00010788-0001,CLM00010788,TPIN1000000788,TPIN1000000984,Supplier 0984,Yes,INV-597910,2024-04-04,68174,10908,57266,Goods for Resale,Cheque,Yes
PUR00010788-0002,CLM00010788,TPIN1000000788,TPIN1000000124,Supplier 0124,Yes,INV-38961,2024-04-11,200043,32007,168036,Services,Cheque,Yes
PUR00010788-0003,CLM00010788,TPIN1000000788,TPIN1000000067,Supplier 0067,Yes,INV-459780,2024-04-29,127074,20332,106743,Goods for Resale,Cheque,Yes
PUR00010788-0004,CLM00010788,TPIN1000000788,TPIN1000000354,Supplier 0354,Yes,INV-824981,2024-04-22,184247,29479,154767,Services,Cash,Yes
PUR00010788-0005,CLM00010788,TPIN1000000788,TPIN1000000797,Supplier 0797,Yes,INV-246935,2024-04-10,5971,955,5016,Services,Cash,Yes
PUR00010788-0006,CLM00010788,TPIN1000000788,TPIN1000000594,Supplier 0594,Yes,INV-496151,2024-05-01,49866,7979,41887,Raw Materials,Cheque,Yes
PUR00010788-0007,CLM00010788,TPIN1000000788,TPIN1000000411,Supplier 0411,Yes,INV-667469,2024-06-22,158123,25300,132824,Services,Bank Transfer,Yes
PUR00010788-0008,CLM00010788,TPIN1000000788,TPIN1000000794,Supplier 0794,Yes,INV-31106,2024-04-21,120576,19292,101284,Goods for Resale,Cheque,Yes
PUR00010788-0009,CLM00010788,TPIN1000000788,TPIN1000000570,Supplier 0570,Yes,INV-231439,2024-04-04,50463,8074,42389,Equipment,Cash,Yes
PUR00010788-0010,CLM00010788,TPIN1000000788,TPIN1000000568,Supplier 0568,Yes,INV-313981,2024-05-22,65228,10436,54791,Equipment,Cheque,Yes
PUR00010788-0011,CLM00010788,TPIN1000000788,TPIN1000000763,Supplier 0763,Yes,INV-17976,2024-06-14,63836,10214,53622,Equipment,Cash,Yes
PUR00010788-0012,CLM00010788,TPIN1000000788,TPIN1000000561,Supplier 0561,Yes,INV-343162,2024-04-07,83321,13331,69990,Raw Materials,Cash,Yes
PUR00010788-0013,CLM00010788,TPIN1000000788,TPIN1000000503,Supplier 0503,Yes,INV-216068,2024-05-05,187240,29958,157281,Services,Bank Transfer,Yes
PUR00010788-0014,CLM00010788,TPIN1000000788,TPIN1000000585,Supplier 0585,Yes,INV-874854,2024-05-13,28487,4558,23929,Equipment,Cheque,Yes
PUR00010788-0015,CLM00010788,TPIN1000000788,TPIN1000000478,Supplier 0478,Yes,INV-377582,2024-06-19,5737,918,4819,Raw Materials,Cash,Yes
PUR00010788-0016,CLM00010788,TPIN1000000788,TPIN1000000533,Supplier 0533,Yes,INV-2913,2024-06-17,96783,15485,81298,Equipment,Bank Transfer,Yes
PUR00010789-0001,CLM00010789,TPIN1000000789,TPIN1000000147,Supplier 0147,Yes,INV-101403,2024-06-11,77650,12424,65226,Raw Materials,Cash,Yes
PUR00010789-0002,CLM00010789,TPIN1000000789,TPIN1000000472,Supplier 0472,Yes,INV-306891,2024-06-29,14985,2398,12588,Equipment,Cheque,Yes
PUR00010789-0003,CLM00010789,TPIN1000000789,TPIN1000000450,Supplier 0450,Yes,INV-300297,2024-06-09,27270,4363,22907,Goods for Resale,Cheque,Yes
PUR00010789-0004,CLM00010789,TPIN1000000789,TPIN1000000587,Supplier 0587,Yes,INV-642707,2024-06-16,26734,4277,22456,Equipment,Cash,Yes
PUR00010789-0005,CLM00010789,TPIN1000000789,TPIN1000000928,Supplier 0928,Yes,INV-586841,2024-06-13,82517,13203,69314,Equipment,Cash,Yes
PUR00010789-0006,CLM00010789,TPIN1000000789,TPIN1000000153,Supplier 0153,Yes,INV-907651,2024-07-12,59246,9479,49767,Goods for Resale,Bank Transfer,Yes
PUR00010789-0007,CLM00010789,TPIN1000000789,TPIN1000000025,Supplier 0025,Yes,INV-567121,2024-08-12,34725,5556,29169,Equipment,Bank Transfer,Yes
PUR00010790-0001,CLM00010790,TPIN1000000790,TPIN1000000377,Supplier 0377,Yes,INV-692221,2023-11-26,202881,32461,170420,Equipment,Cash,Yes
PUR00010790-0002,CLM00010790,TPIN1000000790,TPIN1000000446,Supplier 0446,Yes,INV-434981,2023-12-28,89052,14248,74804,Services,Bank Transfer,Yes
PUR00010790-0003,CLM00010790,TPIN1000000790,TPIN1000000249,Supplier 0249,Yes,INV-420594,2024-02-13,51250,8200,43050,Equipment,Cheque,Yes
PUR00010790-0004,CLM00010790,TPIN1000000790,TPIN1000000382,Supplier 0382,Yes,INV-851983,2023-12-05,120590,19294,101295,Services,Cash,Yes
PUR00010790-0005,CLM00010790,TPIN1000000790,TPIN1000000754,Supplier 0754,Yes,INV-268453,2023-11-26,135665,21706,113959,Raw Materials,Bank Transfer,Yes
PUR00010790-0006,CLM00010790,TPIN1000000790,TPIN1000000660,Supplier 0660,Yes,INV-925352,2024-01-16,51189,8190,42998,Goods for Resale,Cheque,Yes
PUR00010790-0007,CLM00010790,TPIN1000000790,TPIN1000000483,Supplier 0483,Yes,INV-950111,2024-02-02,194581,31133,163448,Services,Bank Transfer,Yes
PUR00010790-0008,CLM00010790,TPIN1000000790,TPIN1000000325,Supplier 0325,Yes,INV-607853,2024-01-28,108060,17290,90771,Equipment,Cheque,Yes
PUR00010790-0009,CLM00010790,TPIN1000000790,TPIN1000000122,Supplier 0122,Yes,INV-998907,2023-12-19,111664,17866,93798,Raw Materials,Cash,Yes
PUR00010790-0010,CLM00010790,TPIN1000000790,TPIN1000000055,Supplier 0055,Yes,INV-777871,2023-11-16,22438,3590,18848,Equipment,Bank Transfer,Yes
PUR00010791-0001,CLM00010791,TPIN1000000791,TPIN1000000897,Supplier 0897,Yes,INV-18183,2024-08-09,96607,15457,81150,Equipment,Bank Transfer,Yes
PUR00010791-0002,CLM00010791,TPIN1000000791,TPIN1000000851,Supplier 0851,Yes,INV-497181,2024-09-24,129515,20722,108793,Services,Cheque,Yes
PUR00010791-0003,CLM00010791,TPIN1000000791,TPIN1000000870,Supplier 0870,Yes,INV-442434,2024-09-07,169234,27077,142156,Goods for Resale,Bank Transfer,Yes
PUR00010791-0004,CLM00010791,TPIN1000000791,TPIN1000000487,Supplier 0487,Yes,INV-530410,2024-09-03,172588,27614,144974,Equipment,Cheque,Yes
PUR00010791-0005,CLM00010791,TPIN1000000791,TPIN1000000027,Supplier 0027,Yes,INV-50317,2024-10-04,96622,15459,81162,Services,Bank Transfer,Yes
PUR00010791-0006,CLM00010791,TPIN1000000791,TPIN1000000684,Supplier 0684,Yes,INV-512448,2024-08-04,132160,21146,111015,Services,Cheque,Yes
PUR00010791-0007,CLM00010791,TPIN1000000791,TPIN1000000113,Supplier 0113,Yes,INV-968302,2024-09-05,172280,27565,144715,Goods for Resale,Cheque,Yes
PUR00010791-0008,CLM00010791,TPIN1000000791,TPIN1000000344,Supplier 0344,Yes,INV-896019,2024-09-07,98888,15822,83066,Services,Cheque,Yes
PUR00010791-0009,CLM00010791,TPIN1000000791,TPIN1000000685,Supplier 0685,Yes,INV-305138,2024-08-07,55597,8895,46701,Equipment,Cheque,Yes
PUR00010791-0010,CLM00010791,TPIN1000000791,TPIN1000000705,Supplier 0705,Yes,INV-874914,2024-08-18,201232,32197,169035,Goods for Resale,Cheque,Yes
PUR00010791-0011,CLM00010791,TPIN1000000791,TPIN1000000979,Supplier 0979,Yes,INV-186573,2024-09-04,126276,20204,106072,Goods for Resale,Cash,Yes
PUR00010791-0012,CLM00010791,TPIN1000000791,TPIN1000000978,Supplier 0978,Yes,INV-697736,2024-10-09,172482,27597,144885,Equipment,Cheque,Yes
PUR00010792-0001,CLM00010792,TPIN1000000792,TPIN1000000352,Supplier 0352,Yes,INV-117140,2023-12-15,202477,32396,170081,Raw Materials,Cash,Yes
PUR00010792-0002,CLM00010792,TPIN1000000792,TPIN1000000143,Supplier 0143,Yes,INV-401793,2023-12-22,168051,26888,141163,Services,Bank Transfer,Yes
PUR00010792-0003,CLM00010792,TPIN1000000792,TPIN1000000594,Supplier 0594,Yes,INV-991453,2024-01-14,6178,988,5189,Services,Cash,Yes
PUR00010792-0004,CLM00010792,TPIN1000000792,TPIN1000000793,Supplier 0793,Yes,INV-627990,2024-01-19,50784,8125,42659,Goods for Resale,Cheque,Yes
PUR00010792-0005,CLM00010792,TPIN1000000792,TPIN1000000057,Supplier 0057,Yes,INV-971951,2023-12-24,13008,2081,10927,Raw Materials,Bank Transfer,Yes
PUR00010792-0006,CLM00010792,TPIN1000000792,TPIN1000000074,Supplier 0074,Yes,INV-645909,2024-02-06,203755,32601,171154,Equipment,Cheque,Yes
PUR00010792-0007,CLM00010792,TPIN1000000792,TPIN1000000684,Supplier 0684,Yes,INV-661473,2023-11-22,72658,11625,61033,Raw Materials,Cheque,Yes
PUR00010792-0008,CLM00010792,TPIN1000000792,TPIN1000000383,Supplier 0383,Yes,INV-102381,2023-11-24,149557,23929,125628,Raw Materials,Bank Transfer,Yes
PUR00010792-0009,CLM00010792,TPIN1000000792,TPIN1000000961,Supplier 0961,Yes,INV-851042,2024-02-18,163682,26189,137493,Raw Materials,Bank Transfer,Yes
PUR00010793-0001,CLM00010793,TPIN1000000793,TPIN1000000845,Supplier 0845,Yes,INV-742401,2024-01-25,176422,28228,148195,Services,Bank Transfer,Yes
PUR00010793-0002,CLM00010793,TPIN1000000793,TPIN1000000512,Supplier 0512,Yes,INV-920338,2024-01-07,123732,19797,103935,Raw Materials,Cash,Yes
PUR00010793-0003,CLM00010793,TPIN1000000793,TPIN1000000538,Supplier 0538,Yes,INV-25874,2024-02-24,68660,10986,57675,Equipment,Cheque,Yes
PUR00010793-0004,CLM00010793,TPIN1000000793,TPIN1000000809,Supplier 0809,Yes,INV-536316,2024-02-08,110089,17614,92475,Equipment,Bank Transfer,Yes
PUR00010793-0005,CLM00010793,TPIN1000000793,TPIN1000000816,Supplier 0816,Yes,INV-443473,2023-12-15,86116,13779,72337,Services,Cash,Yes
PUR00010793-0006,CLM00010793,TPIN1000000793,TPIN1000000955,Supplier 0955,Yes,INV-242266,2024-01-05,6014,962,5051,Services,Cheque,Yes
PUR00010793-0007,CLM00010793,TPIN1000000793,TPIN1000000579,Supplier 0579,Yes,INV-150721,2023-12-24,33935,5430,28505,Goods for Resale,Cheque,Yes
PUR00010793-0008,CLM00010793,TPIN1000000793,TPIN1000000184,Supplier 0184,Yes,INV-933106,2024-01-03,10469,1675,8794,Services,Cheque,Yes
PUR00010793-0009,CLM00010793,TPIN1000000793,TPIN1000000977,Supplier 0977,Yes,INV-887018,2024-01-29,54672,8747,45924,Raw Materials,Cheque,Yes
PUR00010793-0010,CLM00010793,TPIN1000000793,TPIN1000000799,Supplier 0799,Yes,INV-861591,2024-01-12,153179,24509,128670,Equipment,Cash,Yes
PUR00010793-0011,CLM00010793,TPIN1000000793,TPIN1000000245,Supplier 0245,Yes,INV-567180,2024-02-14,36653,5865,30789,Raw Materials,Cheque,Yes
