transaction_id,claim_id,taxpayer_id,customer_name,customer_country,invoice_number,invoice_date,is_export,gross_amount,vat_amount,net_amount,export_doc_reference,payment_received
SAL00010972-0001,CLM00010972,TPIN1000000972,Local Customer 0,Zambia,SINV-166166,2024-07-26,No,43347,6936,36412,N/A,Yes
SAL00010972-0002,CLM00010972,TPIN1000000972,Botswana Buyer 1,Tanzania,SINV-594193,2024-09-09,Yes,286494,0,286494,EXP-896994,Yes
SAL00010972-0003,CLM00010972,TPIN1000000972,Local Customer 2,Zambia,SINV-660022,2024-07-13,No,250914,40146,210767,N/A,Yes
SAL00010972-0004,CLM00010972,TPIN1000000972,Botswana Buyer 3,DRC,SINV-6673,2024-08-25,Yes,119917,0,119917,EXP-673487,Yes
SAL00010972-0005,CLM00010972,TPIN1000000972,Local Customer 4,Zambia,SINV-762162,2024-09-11,No,205678,32908,172770,N/A,Yes
SAL00010972-0006,CLM00010972,TPIN1000000972,Tanzania Buyer 5,China,SINV-402423,2024-09-13,Yes,105183,0,105183,EXP-651115,Yes
SAL00010972-0007,CLM00010972,TPIN1000000972,Local Customer 6,Zambia,SINV-277862,2024-08-02,No,171853,27496,144357,N/A,Yes
SAL00010972-0008,CLM00010972,TPIN1000000972,UAE Buyer 7,UK,SINV-65342,2024-07-27,Yes,129282,0,129282,EXP-622997,Yes
SAL00010972-0009,CLM00010972,TPIN1000000972,Local Customer 8,Zambia,SINV-40988,2024-09-04,No,129451,20712,108739,N/A,Yes
SAL00010972-0010,CLM00010972,TPIN1000000972,Local Customer 9,Zambia,SINV-963310,2024-08-05,No,126425,20228,106197,N/A,Yes
SAL00010972-0011,CLM00010972,TPIN1000000972,Botswana Buyer 10,DRC,SINV-792592,2024-07-04,Yes,302133,0,302133,EXP-901494,Yes
SAL00010972-0012,CLM00010972,TPIN1000000972,Local Customer 11,Zambia,SINV-950026,2024-08-01,No,270845,43335,227510,N/A,Yes
SAL00010972-0013,CLM00010972,TPIN1000000972,Zimbabwe Buyer 12,Zimbabwe,SINV-764958,2024-06-25,Yes,87339,0,87339,EXP-44454,Yes
SAL00010972-0014,CLM00010972,TPIN1000000972,Local Customer 13,Zambia,SINV-667290,2024-08-31,No,130634,20901,109733,N/A,Yes
SAL00010972-0015,CLM00010972,TPIN1000000972,Local Customer 14,Zambia,SINV-498186,2024-08-14,No,218758,35001,183757,N/A,Yes
SAL00010972-0016,CLM00010972,TPIN1000000972,UAE Buyer 15,UAE,SINV-152169,2024-06-17,Yes,44107,0,44107,EXP-148344,Yes
SAL00010972-0017,CLM00010972,TPIN1000000972,South Africa Buyer 16,UK,SINV-786967,2024-07-22,Yes,172011,0,172011,EXP-632222,Yes
SAL00010972-0018,CLM00010972,TPIN1000000972,UAE Buyer 17,Zimbabwe,SINV-802930,2024-07-27,Yes,151277,0,151277,EXP-280592,Yes
SAL00010972-0019,CLM00010972,TPIN1000000972,Local Customer 18,Zambia,SINV-626633,2024-08-14,No,265704,42513,223192,N/A,Yes
SAL00010972-0020,CLM00010972,TPIN1000000972,Local Customer 19,Zambia,SINV-212237,2024-09-05,No,146291,23407,122884,N/A,Yes
SAL00010973-0001,CLM00010973,TPIN1000000973,Local Customer 0,Zambia,SINV-622040,2024-05-21,No,186758,29881,156877,N/A,Yes
SAL00010973-0002,CLM00010973,TPIN1000000973,UAE Buyer 1,Botswana,SINV-973354,2024-05-23,Yes,285101,0,285101,EXP-773213,Yes
SAL00010973-0003,CLM00010973,TPIN1000000973,Local Customer 2,Zambia,SINV-202815,2024-03-25,No,76548,12248,64300,N/A,Yes
SAL00010973-0004,CLM00010973,TPIN1000000973,Local Customer 3,Zambia,SINV-668983,2024-03-13,No,307258,49161,258097,N/A,Yes
SAL00010973-0005,CLM00010973,TPIN1000000973,Local Customer 4,Zambia,SINV-935372,2024-04-16,No,131042,20967,110076,N/A,Yes
SAL00010973-0006,CLM00010973,TPIN1000000973,Tanzania Buyer 5,South Africa,SINV-549517,2024-03-25,Yes,155846,0,155846,EXP-536507,Yes
SAL00010973-0007,CLM00010973,TPIN1000000973,Local Customer 6,Zambia,SINV-831134,2024-04-06,No,100911,16146,84765,N/A,Yes
SAL00010973-0008,CLM00010973,TPIN1000000973,DRC Buyer 7,Malawi,SINV-522636,2024-05-24,Yes,166490,0,166490,EXP-68685,Yes
SAL00010973-0009,CLM00010973,TPIN1000000973,Local Customer 8,Zambia,SINV-963742,2024-03-08,No,40492,6479,34013,N/A,Yes
SAL00010973-0010,CLM00010973,TPIN1000000973,DRC Buyer 9,Malawi,SINV-267725,2024-04-27,Yes,224537,0,224537,EXP-534606,Yes
SAL00010973-0011,CLM00010973,TPIN1000000973,Local Customer 10,Zambia,SINV-704661,2024-04-23,No,211126,33780,177346,N/A,Yes
SAL00010973-0012,CLM00010973,TPIN1000000973,Local Customer 11,Zambia,SINV-483104,2024-03-05,No,78537,12566,65971,N/A,Yes
SAL00010973-0013,CLM00010973,TPIN1000000973,Local Customer 12,Zambia,SINV-691679,2024-04-02,No,21620,3459,18161,N/A,Yes
SAL00010973-0014,CLM00010973,TPIN1000000973,Local Customer 13,Zambia,SINV-779538,2024-03-05,No,297649,47624,250025,N/A,Yes
SAL00010973-0015,CLM00010973,TPIN1000000973,Tanzania Buyer 14,UK,SINV-609709,2024-05-18,Yes,131202,0,131202,EXP-265238,Yes
SAL00010973-0016,CLM00010973,TPIN1000000973,Local Customer 15,Zambia,SINV-770698,2024-05-09,No,180426,28868,151558,N/A,Yes
SAL00010973-0017,CLM00010973,TPIN1000000973,South Africa Buyer 16,DRC,SINV-221119,2024-05-27,Yes,232707,0,232707,EXP-671025,Yes
SAL00010973-0018,CLM00010973,TPIN1000000973,Local Customer 17,Zambia,SINV-821749,2024-05-26,No,128160,20506,107654,N/A,Yes
SAL00010973-0019,CLM00010973,TPIN1000000973,Local Customer 18,Zambia,SINV-645720,2024-04-28,No,250045,40007,210038,N/A,Yes
SAL00010973-0020,CLM00010973,TPIN1000000973,UK Buyer 19,Zimbabwe,SINV-274854,2024-04-11,Yes,142882,0,142882,EXP-875805,Yes
SAL00010973-0021,CLM00010973,TPIN1000000973,Local Customer 20,Zambia,SINV-677181,2024-04-06,No,254831,40773,214058,N/A,Yes
SAL00010973-0022,CLM00010973,TPIN1000000973,Local Customer 21,Zambia,SINV-489432,2024-05-29,No,120413,19266,101147,N/A,Yes
SAL00010973-0023,CLM00010973,TPIN1000000973,Local Customer 22,Zambia,SINV-770822,2024-05-16,No,141578,22652,118926,N/A,Yes
SAL00010973-0024,CLM00010973,TPIN1000000973,UAE Buyer 23,DRC,SINV-344598,2024-04-02,Yes,166709,0,166709,EXP-862744,Yes
SAL00010973-0025,CLM00010973,TPIN1000000973,DRC Buyer 24,China,SINV-420206,2024-04-27,Yes,161245,0,161245,EXP-796899,Yes
SAL00010974-0001,CLM00010974,TPIN1000000974,Local Customer 0,Zambia,SINV-107951,2024-02-18,No,292074,46732,245342,N/A,Yes
SAL00010974-0002,CLM00010974,TPIN1000000974,Local Customer 1,Zambia,SINV-904995,2024-02-16,No,205409,32865,172543,N/A,Yes
SAL00010974-0003,CLM00010974,TPIN1000000974,DRC Buyer 2,Tanzania,SINV-982889,2024-01-01,Yes,250205,0,250205,EXP-990548,Yes
SAL00010974-0004,CLM00010974,TPIN1000000974,China Buyer 3,UK,SINV-710697,2024-01-21,Yes,274985,0,274985,EXP-742520,Yes
SAL00010974-0005,CLM00010974,TPIN1000000974,Local Customer 4,Zambia,SINV-227701,2024-02-16,No,163484,26158,137327,N/A,Yes
SAL00010974-0006,CLM00010974,TPIN1000000974,DRC Buyer 5,UK,SINV-455803,2024-01-27,Yes,139600,0,139600,EXP-466129,Yes
SAL00010974-0007,CLM00010974,TPIN1000000974,UAE Buyer 6,China,SINV-61476,2024-01-06,Yes,235016,0,235016,EXP-950978,Yes
SAL00010974-0008,CLM00010974,TPIN1000000974,Local Customer 7,Zambia,SINV-915863,2023-12-13,No,60042,9607,50435,N/A,Yes
SAL00010974-0009,CLM00010974,TPIN1000000974,UAE Buyer 8,China,SINV-184860,2024-01-09,Yes,91818,0,91818,EXP-477465,Yes
SAL00010974-0010,CLM00010974,TPIN1000000974,Botswana Buyer 9,South Africa,SINV-763345,2024-02-23,Yes,158808,0,158808,EXP-183688,Yes
SAL00010974-0011,CLM00010974,TPIN1000000974,Local Customer 10,Zambia,SINV-471506,2024-02-26,No,96581,15453,81128,N/A,Yes
SAL00010974-0012,CLM00010974,TPIN1000000974,Local Customer 11,Zambia,SINV-672268,2023-12-22,No,84560,13530,71030,N/A,Yes
SAL00010974-0013,CLM00010974,TPIN1000000974,Local Customer 12,Zambia,SINV-254036,2024-01-08,No,278256,44521,233735,N/A,Yes
SAL00010974-0014,CLM00010974,TPIN1000000974,Local Customer 13,Zambia,SINV-632327,2023-12-27,No,118009,18881,99127,N/A,Yes
SAL00010974-0015,CLM00010974,TPIN1000000974,Local Customer 14,Zambia,SINV-855186,2024-02-24,No,291391,46623,244768,N/A,Yes
SAL00010974-0016,CLM00010974,TPIN1000000974,Local Customer 15,Zambia,SINV-332609,2024-02-07,No,220186,35230,184956,N/A,Yes
SAL00010974-0017,CLM00010974,TPIN1000000974,China Buyer 16,Zimbabwe,SINV-934842,2024-01-03,Yes,166413,0,166413,EXP-41394,Yes
SAL00010974-0018,CLM00010974,TPIN1000000974,Malawi Buyer 17,South Africa,SINV-549093,2024-02-25,Yes,198534,0,198534,EXP-582712,Yes
SAL00010974-0019,CLM00010974,TPIN1000000974,Local Customer 18,Zambia,SINV-872886,2024-02-20,No,177580,28413,149167,N/A,Yes
SAL00010974-0020,CLM00010974,TPIN1000000974,Botswana Buyer 19,South Africa,SINV-502330,2023-12-30,Yes,28253,0,28253,EXP-777067,Yes
SAL00010974-0021,CLM00010974,TPIN1000000974,Local Customer 20,Zambia,SINV-687412,2023-12-30,No,168493,26959,141534,N/A,Yes
SAL00010974-0022,CLM00010974,TPIN1000000974,Local Customer 21,Zambia,SINV-994697,2024-01-15,No,114449,18312,96137,N/A,Yes
SAL00010974-0023,CLM00010974,TPIN1000000974,Local Customer 22,Zambia,SINV-957388,2023-12-23,No,252247,40360,211888,N/A,Yes
SAL00010974-0024,CLM00010974,TPIN1000000974,Local Customer 23,Zambia,SINV-101023,2024-01-08,No,213733,34197,179536,N/A,Yes
SAL00010974-0025,CLM00010974,TPIN1000000974,Local Customer 24,Zambia,SINV-706105,2024-02-11,No,31572,5052,26521,N/A,Yes
SAL00010974-0026,CLM00010974,TPIN1000000974,Zimbabwe Buyer 25,Tanzania,SINV-834434,2024-01-22,Yes,157621,0,157621,EXP-757459,Yes
SAL00010975-0001,CLM00010975,TPIN1000000975,Local Customer 0,Zambia,SINV-438470,2024-05-06,No,158379,25341,133038,N/A,Yes
SAL00010975-0002,CLM00010975,TPIN1000000975,Local Customer 1,Zambia,SINV-673114,2024-04-14,No,137856,22057,115799,N/A,Yes
SAL00010975-0003,CLM00010975,TPIN1000000975,Local Customer 2,Zambia,SINV-920140,2024-05-07,No,281150,44984,236166,N/A,Yes
SAL00010975-0004,CLM00010975,TPIN1000000975,UAE Buyer 3,DRC,SINV-23380,2024-03-10,Yes,16255,0,16255,EXP-117151,Yes
SAL00010975-0005,CLM00010975,TPIN1000000975,UAE Buyer 4,Botswana,SINV-808204,2024-03-07,Yes,67980,0,67980,EXP-58272,Yes
SAL00010975-0006,CLM00010975,TPIN1000000975,China Buyer 5,Botswana,SINV-498670,2024-03-13,Yes,229323,0,229323,EXP-684780,Yes
SAL00010975-0007,CLM00010975,TPIN1000000975,Local Customer 6,Zambia,SINV-992135,2024-04-18,No,26164,4186,21978,N/A,Yes
SAL00010975-0008,CLM00010975,TPIN1000000975,Local Customer 7,Zambia,SINV-327823,2024-03-12,No,256749,41080,215669,N/A,Yes
SAL00010975-0009,CLM00010975,TPIN1000000975,Local Customer 8,Zambia,SINV-499310,2024-04-26,No,86599,13856,72743,N/A,Yes
SAL00010975-0010,CLM00010975,TPIN1000000975,Local Customer 9,Zambia,SINV-577208,2024-03-05,No,228248,36520,191728,N/A,Yes
SAL00010975-0011,CLM00010975,TPIN1000000975,Local Customer 10,Zambia,SINV-168425,2024-04-23,No,225816,36131,189685,N/A,Yes
SAL00010975-0012,CLM00010975,TPIN1000000975,Local Customer 11,Zambia,SINV-417272,2024-03-06,No,137511,22002,115509,N/A,Yes
SAL00010975-0013,CLM00010975,TPIN1000000975,Local Customer 12,Zambia,SINV-326846,2024-04-08,No,69779,11165,58614,N/A,Yes
SAL00010975-0014,CLM00010975,TPIN1000000975,Malawi Buyer 13,China,SINV-936588,2024-04-19,Yes,279936,0,279936,EXP-535642,Yes
SAL00010975-0015,CLM00010975,TPIN1000000975,Local Customer 14,Zambia,SINV-42647,2024-03-08,No,274279,43885,230394,N/A,Yes
SAL00010975-0016,CLM00010975,TPIN1000000975,Local Customer 15,Zambia,SINV-217614,2024-05-05,No,94653,15144,79508,N/A,Yes
SAL00010975-0017,CLM00010975,TPIN1000000975,China Buyer 16,UAE,SINV-385665,2024-04-29,Yes,299846,0,299846,EXP-755729,Yes
SAL00010975-0018,CLM00010975,TPIN1000000975,Tanzania Buyer 17,Tanzania,SINV-615797,2024-04-16,Yes,290683,0,290683,EXP-47944,Yes
SAL00010975-0019,CLM00010975,TPIN1000000975,Malawi Buyer 18,UK,SINV-432650,2024-05-02,Yes,27861,0,27861,EXP-312361,Yes
SAL00010976-0001,CLM00010976,TPIN1000000976,UAE Buyer 0,Tanzania,SINV-400424,2024-05-30,Yes,237237,0,237237,EXP-244112,Yes
SAL00010976-0002,CLM00010976,TPIN1000000976,DRC Buyer 1,DRC,SINV-472721,2024-04-28,Yes,183334,0,183334,EXP-355741,Yes
SAL00010976-0003,CLM00010976,TPIN1000000976,DRC Buyer 2,Malawi,SINV-617759,2024-06-30,Yes,238568,0,238568,EXP-517383,Yes
SAL00010976-0004,CLM00010976,TPIN1000000976,Local Customer 3,Zambia,SINV-898517,2024-06-16,No,224466,35915,188552,N/A,Yes
SAL00010976-0005,CLM00010976,TPIN1000000976,Local Customer 4,Zambia,SINV-817779,2024-05-14,No,297625,47620,250005,N/A,Yes
SAL00010976-0006,CLM00010976,TPIN1000000976,Local Customer 5,Zambia,SINV-232828,2024-04-21,No,88615,14178,74436,N/A,Yes
SAL00010976-0007,CLM00010976,TPIN1000000976,Zimbabwe Buyer 6,South Africa,SINV-826884,2024-04-29,Yes,172696,0,172696,EXP-413192,Yes
SAL00010976-0008,CLM00010976,TPIN1000000976,Local Customer 7,Zambia,SINV-565050,2024-05-20,No,90512,14482,76030,N/A,Yes
SAL00010976-0009,CLM00010976,TPIN1000000976,Local Customer 8,Zambia,SINV-449047,2024-06-16,No,152039,24326,127713,N/A,Yes
SAL00010976-0010,CLM00010976,TPIN1000000976,UAE Buyer 9,Botswana,SINV-240729,2024-06-21,Yes,150689,0,150689,EXP-28874,Yes
SAL00010976-0011,CLM00010976,TPIN1000000976,Malawi Buyer 10,South Africa,SINV-426840,2024-04-22,Yes,250885,0,250885,EXP-153548,Yes
SAL00010976-0012,CLM00010976,TPIN1000000976,UK Buyer 11,DRC,SINV-312609,2024-06-07,Yes,276164,0,276164,EXP-147866,Yes
SAL00010976-0013,CLM00010976,TPIN1000000976,Local Customer 12,Zambia,SINV-387171,2024-06-14,No,95676,15308,80368,N/A,Yes
SAL00010976-0014,CLM00010976,TPIN1000000976,Local Customer 13,Zambia,SINV-865985,2024-04-13,No,269464,43114,226350,N/A,Yes
SAL00010976-0015,CLM00010976,TPIN1000000976,Local Customer 14,Zambia,SINV-680136,2024-04-27,No,248174,39708,208466,N/A,Yes
SAL00010976-0016,CLM00010976,TPIN1000000976,South Africa Buyer 15,South Africa,SINV-778907,2024-06-01,Yes,18325,0,18325,EXP-613888,Yes
SAL00010976-0017,CLM00010976,TPIN1000000976,Malawi Buyer 16,Zimbabwe,SINV-307203,2024-05-19,Yes,199300,0,199300,EXP-763377,Yes
SAL00010976-0018,CLM00010976,TPIN1000000976,Local Customer 17,Zambia,SINV-109477,2024-06-10,No,225842,36135,189707,N/A,Yes
SAL00010976-0019,CLM00010976,TPIN1000000976,South Africa Buyer 18,Zimbabwe,SINV-913105,2024-05-07,Yes,299959,0,299959,EXP-631948,Yes
SAL00010976-0020,CLM00010976,TPIN1000000976,Local Customer 19,Zambia,SINV-469439,2024-05-16,No,116288,18606,97682,N/A,Yes
SAL00010976-0021,CLM00010976,TPIN1000000976,Local Customer 20,Zambia,SINV-182003,2024-06-04,No,295655,47305,248350,N/A,Yes
SAL00010976-0022,CLM00010976,TPIN1000000976,UAE Buyer 21,Malawi,SINV-945720,2024-04-09,Yes,287674,0,287674,EXP-277367,Yes
SAL00010976-0023,CLM00010976,TPIN1000000976,UAE Buyer 22,DRC,SINV-558870,2024-05-15,Yes,168023,0,168023,EXP-686684,Yes
SAL00010976-0024,CLM00010976,TPIN1000000976,UAE Buyer 23,China,SINV-203402,2024-06-03,Yes,90596,0,90596,EXP-139795,Yes
SAL00010976-0025,CLM00010976,TPIN1000000976,Botswana Buyer 24,Tanzania,SINV-663016,2024-04-25,Yes,294169,0,294169,EXP-328286,Yes
SAL00010977-0001,CLM00010977,TPIN1000000977,Zimbabwe Buyer 0,China,SINV-875689,2024-10-27,Yes,247924,0,247924,EXP-587744,Yes
SAL00010977-0002,CLM00010977,TPIN1000000977,Local Customer 1,Zambia,SINV-666751,2024-10-12,No,228949,36632,192317,N/A,Yes
SAL00010977-0003,CLM00010977,TPIN1000000977,Malawi Buyer 2,UK,SINV-996021,2024-08-03,Yes,167216,0,167216,EXP-739198,Yes
SAL00010977-0004,CLM00010977,TPIN1000000977,Local Customer 3,Zambia,SINV-152928,2024-10-07,No,237073,37932,199141,N/A,Yes
SAL00010977-0005,CLM00010977,TPIN1000000977,Tanzania Buyer 4,China,SINV-28320,2024-10-21,Yes,84695,0,84695,EXP-770654,Yes
SAL00010977-0006,CLM00010977,TPIN1000000977,Malawi Buyer 5,UK,SINV-518969,2024-10-30,Yes,175412,0,175412,EXP-355121,Yes
SAL00010977-0007,CLM00010977,TPIN1000000977,Local Customer 6,Zambia,SINV-778073,2024-08-27,No,153618,24579,129039,N/A,Yes
SAL00010977-0008,CLM00010977,TPIN1000000977,Local Customer 7,Zambia,SINV-876241,2024-09-25,No,39671,6347,33323,N/A,Yes
SAL00010977-0009,CLM00010977,TPIN1000000977,Local Customer 8,Zambia,SINV-780581,2024-08-25,No,285830,45733,240097,N/A,Yes
SAL00010977-0010,CLM00010977,TPIN1000000977,Local Customer 9,Zambia,SINV-895487,2024-09-01,No,11563,1850,9713,N/A,Yes
SAL00010977-0011,CLM00010977,TPIN1000000977,Local Customer 10,Zambia,SINV-496534,2024-10-25,No,305666,48907,256759,N/A,Yes
SAL00010977-0012,CLM00010977,TPIN1000000977,Local Customer 11,Zambia,SINV-986078,2024-10-23,No,103012,16482,86530,N/A,Yes
SAL00010977-0013,CLM00010977,TPIN1000000977,Local Customer 12,Zambia,SINV-906917,2024-09-23,No,52515,8402,44112,N/A,Yes
SAL00010977-0014,CLM00010977,TPIN1000000977,UK Buyer 13,Zimbabwe,SINV-501719,2024-10-23,Yes,185399,0,185399,EXP-300634,Yes
SAL00010978-0001,CLM00010978,TPIN1000000978,Local Customer 0,Zambia,SINV-708713,2024-06-24,No,118263,18922,99341,N/A,Yes
SAL00010978-0002,CLM00010978,TPIN1000000978,Zimbabwe Buyer 1,UK,SINV-665873,2024-07-11,Yes,162715,0,162715,EXP-129073,Yes
SAL00010978-0003,CLM00010978,TPIN1000000978,Local Customer 2,Zambia,SINV-792780,2024-06-02,No,188629,30181,158449,N/A,Yes
SAL00010978-0004,CLM00010978,TPIN1000000978,Local Customer 3,Zambia,SINV-240721,2024-07-19,No,157439,25190,132249,N/A,Yes
SAL00010978-0005,CLM00010978,TPIN1000000978,Zimbabwe Buyer 4,Malawi,SINV-994930,2024-08-30,Yes,146237,0,146237,EXP-848244,Yes
SAL00010978-0006,CLM00010978,TPIN1000000978,Local Customer 5,Zambia,SINV-960394,2024-07-22,No,172220,27555,144665,N/A,Yes
SAL00010978-0007,CLM00010978,TPIN1000000978,Malawi Buyer 6,Zimbabwe,SINV-993121,2024-06-11,Yes,302657,0,302657,EXP-147064,Yes
SAL00010978-0008,CLM00010978,TPIN1000000978,Local Customer 7,Zambia,SINV-701459,2024-07-01,No,213919,34227,179692,N/A,Yes
SAL00010978-0009,CLM00010978,TPIN1000000978,China Buyer 8,Tanzania,SINV-478096,2024-08-16,Yes,127402,0,127402,EXP-775201,Yes
SAL00010978-0010,CLM00010978,TPIN1000000978,China Buyer 9,UK,SINV-651053,2024-07-29,Yes,158218,0,158218,EXP-76806,Yes
SAL00010978-0011,CLM00010978,TPIN1000000978,UAE Buyer 10,UK,SINV-142408,2024-07-17,Yes,298986,0,298986,EXP-319469,Yes
SAL00010978-0012,CLM00010978,TPIN1000000978,China Buyer 11,Tanzania,SINV-418640,2024-07-07,Yes,62780,0,62780,EXP-535794,Yes
SAL00010979-0001,CLM00010979,TPIN1000000979,Local Customer 0,Zambia,SINV-104379,2023-12-27,No,15042,2407,12636,N/A,Yes
SAL00010979-0002,CLM00010979,TPIN1000000979,Local Customer 1,Zambia,SINV-628735,2024-01-04,No,299545,47927,251618,N/A,Yes
SAL00010979-0003,CLM00010979,TPIN1000000979,Local Customer 2,Zambia,SINV-807974,2023-12-26,No,306647,49064,257584,N/A,Yes
SAL00010979-0004,CLM00010979,TPIN1000000979,Botswana Buyer 3,DRC,SINV-978535,2023-11-17,Yes,26563,0,26563,EXP-781219,Yes
SAL00010979-0005,CLM00010979,TPIN1000000979,Local Customer 4,Zambia,SINV-252834,2024-01-08,No,286828,45893,240936,N/A,Yes
SAL00010979-0006,CLM00010979,TPIN1000000979,Local Customer 5,Zambia,SINV-148558,2023-12-29,No,185095,29615,155480,N/A,Yes
SAL00010979-0007,CLM00010979,TPIN1000000979,Local Customer 6,Zambia,SINV-706628,2024-01-23,No,298517,47763,250755,N/A,Yes
SAL00010979-0008,CLM00010979,TPIN1000000979,South Africa Buyer 7,UAE,SINV-326457,2023-11-01,Yes,201158,0,201158,EXP-164328,Yes
SAL00010979-0009,CLM00010979,TPIN1000000979,UAE Buyer 8,Tanzania,SINV-2770,2023-12-21,Yes,157318,0,157318,EXP-707726,Yes
SAL00010979-0010,CLM00010979,TPIN1000000979,Local Customer 9,Zambia,SINV-196674,2023-11-18,No,110605,17697,92908,N/A,Yes
SAL00010979-0011,CLM00010979,TPIN1000000979,Local Customer 10,Zambia,SINV-876186,2023-12-09,No,274236,43878,230358,N/A,Yes
SAL00010979-0012,CLM00010979,TPIN1000000979,China Buyer 11,Zimbabwe,SINV-348343,2023-12-23,Yes,142031,0,142031,EXP-185705,Yes
SAL00010979-0013,CLM00010979,TPIN1000000979,Local Customer 12,Zambia,SINV-988446,2023-11-23,No,44372,7099,37272,N/A,Yes
SAL00010979-0014,CLM00010979,TPIN1000000979,Local Customer 13,Zambia,SINV-451812,2024-01-24,No,233437,37350,196087,N/A,Yes
SAL00010979-0015,CLM00010979,TPIN1000000979,Local Customer 14,Zambia,SINV-669963,2023-11-23,No,292730,46837,245893,N/A,Yes
SAL00010979-0016,CLM00010979,TPIN1000000979,Local Customer 15,Zambia,SINV-371882,2023-12-10,No,78796,12607,66189,N/A,Yes
SAL00010979-0017,CLM00010979,TPIN1000000979,Local Customer 16,Zambia,SINV-352436,2024-01-06,No,305112,48818,256294,N/A,Yes
SAL00010979-0018,CLM00010979,TPIN1000000979,Local Customer 17,Zambia,SINV-750438,2024-01-24,No,287818,46051,241767,N/A,Yes
SAL00010979-0019,CLM00010979,TPIN1000000979,Botswana Buyer 18,Botswana,SINV-726515,2023-12-07,Yes,180631,0,180631,EXP-177512,Yes
SAL00010979-0020,CLM00010979,TPIN1000000979,Local Customer 19,Zambia,SINV-550679,2024-01-25,No,10989,1758,9231,N/A,Yes
SAL00010979-0021,CLM00010979,TPIN1000000979,Local Customer 20,Zambia,SINV-22767,2023-11-23,No,13024,2084,10940,N/A,Yes
SAL00010979-0022,CLM00010979,TPIN1000000979,Local Customer 21,Zambia,SINV-583827,2023-12-22,No,62464,9994,52469,N/A,Yes
SAL00010979-0023,CLM00010979,TPIN1000000979,Local Customer 22,Zambia,SINV-524397,2023-11-24,No,137155,21945,115210,N/A,Yes
SAL00010979-0024,CLM00010979,TPIN1000000979,Local Customer 23,Zambia,SINV-594517,2024-01-15,No,264257,42281,221976,N/A,Yes
SAL00010980-0001,CLM00010980,TPIN1000000980,Local Customer 0,Zambia,SINV-328162,2024-09-14,No,32972,5276,27697,N/A,Yes
SAL00010980-0002,CLM00010980,TPIN1000000980,Local Customer 1,Zambia,SINV-530643,2024-09-13,No,159228,25477,133752,N/A,Yes
SAL00010980-0003,CLM00010980,TPIN1000000980,Local Customer 2,Zambia,SINV-998198,2024-09-04,No,111022,17763,93258,N/A,Yes
SAL00010980-0004,CLM00010980,TPIN1000000980,Zimbabwe Buyer 3,UK,SINV-428522,2024-11-14,Yes,175808,0,175808,EXP-423990,Yes
SAL00010980-0005,CLM00010980,TPIN1000000980,Malawi Buyer 4,Tanzania,SINV-377889,2024-09-11,Yes,228470,0,228470,EXP-565222,Yes
SAL00010980-0006,CLM00010980,TPIN1000000980,Zimbabwe Buyer 5,Botswana,SINV-32042,2024-09-02,Yes,90186,0,90186,EXP-781429,Yes
SAL00010980-0007,CLM00010980,TPIN1000000980,Local Customer 6,Zambia,SINV-776614,2024-11-08,No,215967,34555,181412,N/A,Yes
SAL00010980-0008,CLM00010980,TPIN1000000980,Local Customer 7,Zambia,SINV-831064,2024-09-15,No,134901,21584,113317,N/A,Yes
SAL00010980-0009,CLM00010980,TPIN1000000980,Local Customer 8,Zambia,SINV-566507,2024-10-10,No,55251,8840,46411,N/A,Yes
SAL00010980-0010,CLM00010980,TPIN1000000980,Local Customer 9,Zambia,SINV-378525,2024-10-08,No,249147,39863,209283,N/A,Yes
SAL00010980-0011,CLM00010980,TPIN1000000980,Local Customer 10,Zambia,SINV-47560,2024-08-29,No,94138,15062,79076,N/A,Yes
SAL00010980-0012,CLM00010980,TPIN1000000980,China Buyer 11,Tanzania,SINV-539531,2024-08-29,Yes,69456,0,69456,EXP-380079,Yes
SAL00010980-0013,CLM00010980,TPIN1000000980,Botswana Buyer 12,Botswana,SINV-588672,2024-10-03,Yes,217197,0,217197,EXP-102146,Yes
SAL00010980-0014,CLM00010980,TPIN1000000980,Local Customer 13,Zambia,SINV-684888,2024-10-04,No,191997,30720,161278,N/A,Yes
SAL00010980-0015,CLM00010980,TPIN1000000980,Local Customer 14,Zambia,SINV-188054,2024-11-10,No,276380,44221,232159,N/A,Yes
SAL00010980-0016,CLM00010980,TPIN1000000980,Local Customer 15,Zambia,SINV-327939,2024-10-20,No,265430,42469,222961,N/A,Yes
